exp_subject_id,Musician,stimulus_set,scramble,stim_num,value
342236,No,3,1B,14,13.65
342236,No,3,1B,14,19.409
342236,No,3,1B,14,30.038
342236,No,3,1B,14,37.846
342236,No,3,1B,14,47.451
342236,No,3,1B,14,55.029
342236,No,3,1B,14,63.288
342236,No,3,2B,11,4.728
342236,No,3,2B,11,12.729
342236,No,3,2B,11,17.332
342236,No,3,2B,11,20.766
342236,No,3,2B,11,26.89
342236,No,3,2B,11,30.548
342236,No,3,2B,11,33.867
342236,No,3,2B,11,37.36
342236,No,3,2B,11,48.539
342236,No,3,2B,11,53.347
342236,No,3,2B,11,57.13
342236,No,3,8B,7,4.306
342236,No,3,8B,7,10.001
342236,No,3,8B,7,15.968
342236,No,3,8B,7,32.588
342236,No,3,8B,7,44.37
342236,No,3,8B,7,49.786
342236,No,3,8B,7,58.22
342236,No,3,8B,6,10.155
342236,No,3,8B,6,14.35
342236,No,3,8B,6,17.778
342236,No,3,8B,6,44.621
342236,No,3,8B,6,48.963
342236,No,3,8B,6,55.619
342236,No,3,8B,6,58.781
342236,No,3,8B,6,61.531
342236,No,3,Intact,2,9.48
342236,No,3,Intact,2,26.089
342236,No,3,Intact,2,31.49
342236,No,3,Intact,2,35.072
342236,No,3,Intact,2,42.064
342236,No,3,Intact,2,57.574
342236,No,3,1B,16,7.076
342236,No,3,1B,16,13.461
342236,No,3,1B,16,17.088
342236,No,3,1B,16,23.047
342236,No,3,1B,16,29.355
342236,No,3,1B,16,35.477
342236,No,3,1B,16,37.636
342236,No,3,1B,16,39.135
342236,No,3,1B,16,43.169
342236,No,3,1B,16,46.563
342236,No,3,1B,16,55.169
342236,No,3,Intact,3,5.955
342236,No,3,Intact,3,9.396
342236,No,3,Intact,3,17.199
342236,No,3,Intact,3,27.006
342236,No,3,Intact,3,62.986
342236,No,3,2B,12,5.041
342236,No,3,2B,12,10.259
342236,No,3,2B,12,13.71
342236,No,3,2B,12,16.956
342236,No,3,2B,12,21.824
342236,No,3,2B,12,24.995
342236,No,3,2B,12,31.372
342236,No,3,2B,12,33.405
342236,No,3,2B,12,36.703
342236,No,3,2B,12,42.276
342236,No,3,2B,12,48.982
342236,No,3,2B,12,56.657
342236,No,3,2B,12,60.641
342299,Yes,3,8B,5,0.83
342299,Yes,3,8B,5,16.92
342299,Yes,3,8B,5,26.446
342299,Yes,3,8B,5,32.642
342299,Yes,3,8B,5,48.867
342299,Yes,3,8B,5,63.353
342299,Yes,3,Intact,1,35.528
342299,Yes,3,Intact,1,50.566
342299,Yes,3,1B,16,7.031
342299,Yes,3,1B,16,9.71
342299,Yes,3,1B,16,10.956
342299,Yes,3,1B,16,13.071
342299,Yes,3,1B,16,17.213
342299,Yes,3,1B,16,21.063
342299,Yes,3,1B,16,35.382
342299,Yes,3,1B,16,37.422
342299,Yes,3,1B,16,39.202
342299,Yes,3,1B,16,42.879
342299,Yes,3,1B,16,45.233
342299,Yes,3,1B,16,53.211
342299,Yes,3,8B,7,17.543
342299,Yes,3,8B,7,33.226
342299,Yes,3,8B,7,49.359
342299,Yes,3,Intact,3,26.255
342299,Yes,3,Intact,3,33.891
342299,Yes,3,2B,9,5.32
342299,Yes,3,2B,9,8.803
342299,Yes,3,2B,9,12.834
342299,Yes,3,2B,9,20.721
342299,Yes,3,2B,9,25.542
342299,Yes,3,2B,9,33.767
342299,Yes,3,2B,9,37.517
342299,Yes,3,2B,9,40.803
342299,Yes,3,2B,9,45.454
342299,Yes,3,2B,9,50.86
342299,Yes,3,2B,9,54.105
342299,Yes,3,2B,12,4.877
342299,Yes,3,2B,12,8.977
342299,Yes,3,2B,12,13.848
342299,Yes,3,2B,12,16.613
342299,Yes,3,2B,12,21.339
342299,Yes,3,2B,12,24.139
342299,Yes,3,2B,12,29.356
342299,Yes,3,2B,12,33.402
342299,Yes,3,2B,12,36.981
342299,Yes,3,2B,12,39.757
342299,Yes,3,2B,12,49.578
342299,Yes,3,2B,12,53.009
342299,Yes,3,2B,12,56.98
342299,Yes,3,2B,12,61.311
342299,Yes,3,2B,12,63.311
342299,Yes,3,1B,13,3.69
342299,Yes,3,1B,13,7.226
342299,Yes,3,1B,13,10.486
342299,Yes,3,1B,13,17.312
342299,Yes,3,1B,13,21.012
342299,Yes,3,1B,13,25.388
342299,Yes,3,1B,13,27.113
342299,Yes,3,1B,13,30.804
342299,Yes,3,1B,13,37.03
342299,Yes,3,1B,13,39.86
342299,Yes,3,1B,13,44.306
342299,Yes,3,1B,13,45.66
342299,Yes,3,1B,13,48.59
342299,Yes,3,1B,13,54.027
342299,Yes,3,1B,13,57.001
342301,Yes,3,Intact,3,26.234
342301,Yes,3,2B,10,16.632
342301,Yes,3,2B,10,25.547
342301,Yes,3,2B,10,29.216
342301,Yes,3,2B,10,37.133
342301,Yes,3,2B,10,44.727
342301,Yes,3,2B,10,59.394
342301,Yes,3,8B,5,16.474
342301,Yes,3,8B,5,32.445
342301,Yes,3,8B,5,48.783
342301,Yes,3,8B,5,60.351
342301,Yes,3,2B,12,4.606
342301,Yes,3,2B,12,13.003
342301,Yes,3,2B,12,16.813
342301,Yes,3,2B,12,25.471
342301,Yes,3,2B,12,31.488
342301,Yes,3,2B,12,33.21
342301,Yes,3,2B,12,39.776
342301,Yes,3,2B,12,49.371
342301,Yes,3,2B,12,54.879
342301,Yes,3,1B,15,15.011
342301,Yes,3,1B,15,27.41
342301,Yes,3,1B,15,31.79
342301,Yes,3,1B,15,41.098
342301,Yes,3,1B,15,51.604
342301,Yes,3,1B,15,59.56
342301,Yes,3,8B,7,16.898
342301,Yes,3,8B,7,32.661
342301,Yes,3,8B,7,48.808
342301,Yes,3,Intact,4,33.271
342301,Yes,3,1B,16,7.604
342301,Yes,3,1B,16,18.127
342301,Yes,3,1B,16,28.844
342301,Yes,3,1B,16,34.127
342301,Yes,3,1B,16,43.309
342301,Yes,3,1B,16,54.477
344058,No,4,8B,8,29.116
344058,No,4,8B,8,51.274
344058,No,4,1B,13,12.866
344058,No,4,1B,13,37.077
344058,No,4,1B,13,47.694
344058,No,4,1B,13,62.113
344058,No,4,8B,7,16.85
344058,No,4,8B,7,28.924
344058,No,4,8B,7,50.325
344058,No,4,2B,11,10.439
344058,No,4,2B,11,17.952
344058,No,4,2B,11,25.53
344058,No,4,2B,11,41.167
344058,No,4,2B,11,57.819
344058,No,4,1B,15,5.506
344058,No,4,1B,15,13.017
344058,No,4,1B,15,29.22
344058,No,4,1B,15,43.12
344058,No,4,1B,15,58.916
344058,No,4,1B,15,60.994
344058,No,4,2B,12,9.678
344058,No,4,2B,12,19.638
344058,No,4,2B,12,49.282
344058,No,4,Intact,3,26.127
344058,No,4,Intact,3,40.962
344058,No,4,Intact,1,10.773
344058,No,4,Intact,1,30.074
344111,Yes,3,8B,5,1.983
344111,Yes,3,8B,5,12.697
344111,Yes,3,8B,5,24.023
344111,Yes,3,8B,5,28.116
344111,Yes,3,8B,5,33.341
344111,Yes,3,8B,5,47.526
344111,Yes,3,1B,16,4.598
344111,Yes,3,1B,16,11.397
344111,Yes,3,1B,16,14.476
344111,Yes,3,1B,16,16.152
344111,Yes,3,1B,16,21.911
344111,Yes,3,1B,16,23.315
344111,Yes,3,1B,16,26.297
344111,Yes,3,1B,16,35.135
344111,Yes,3,1B,16,43.159
344111,Yes,3,1B,16,49.841
344111,Yes,3,1B,16,56.071
344111,Yes,3,2B,11,3.614
344111,Yes,3,2B,11,13.31
344111,Yes,3,2B,11,30.569
344111,Yes,3,2B,11,53.782
344111,Yes,3,Intact,2,2.623
344111,Yes,3,Intact,2,35.681
344111,Yes,3,8B,8,2.927
344111,Yes,3,8B,8,19.725
344111,Yes,3,8B,8,26.826
344111,Yes,3,8B,8,34.281
344111,Yes,3,8B,8,39.897
344111,Yes,3,8B,8,45.589
344111,Yes,3,8B,8,47.272
344111,Yes,3,8B,8,53.644
344111,Yes,3,8B,8,55.807
344111,Yes,3,8B,8,57.732
344111,Yes,3,8B,8,59.688
344111,Yes,3,8B,8,61.635
344111,Yes,3,8B,8,64.18
344111,Yes,3,2B,10,1.372
344111,Yes,3,2B,10,5.956
344111,Yes,3,2B,10,13.016
344111,Yes,3,2B,10,20.591
344111,Yes,3,2B,10,22.279
344111,Yes,3,2B,10,38.633
344111,Yes,3,2B,10,49.501
344111,Yes,3,2B,10,63.553
344111,Yes,3,1B,14,2.133
344111,Yes,3,1B,14,8.154
344111,Yes,3,1B,14,9.222
344111,Yes,3,1B,14,17.508
344111,Yes,3,1B,14,21.336
344111,Yes,3,1B,14,42.235
344111,Yes,3,1B,14,51.53
344111,Yes,3,Intact,1,28.515
344111,Yes,3,Intact,1,34.357
344111,Yes,3,Intact,1,45.751
344111,Yes,3,Intact,1,54.012
344739,Yes,4,Intact,2,2.318
344739,Yes,4,Intact,2,3.366
344739,Yes,4,Intact,2,4.584
344739,Yes,4,Intact,2,4.971
344739,Yes,4,Intact,2,6.346
344739,Yes,4,Intact,2,7.545
344739,Yes,4,Intact,2,8.737
344739,Yes,4,Intact,2,10.459
344739,Yes,4,Intact,2,12.406
344739,Yes,4,Intact,2,14.06
344739,Yes,4,Intact,2,14.603
344739,Yes,4,Intact,2,16.591
344739,Yes,4,Intact,2,18.087
344739,Yes,4,Intact,2,18.499
344739,Yes,4,Intact,2,19.946
344739,Yes,4,Intact,2,20.852
344739,Yes,4,Intact,2,21.407
344739,Yes,4,Intact,2,22.443
344739,Yes,4,Intact,2,24.441
344739,Yes,4,Intact,2,26.507
344739,Yes,4,Intact,2,27.594
344739,Yes,4,Intact,2,28.588
344739,Yes,4,Intact,2,32.092
344739,Yes,4,Intact,2,32.656
344739,Yes,4,Intact,2,34.497
344739,Yes,4,Intact,2,36.44
344739,Yes,4,Intact,2,38.304
344739,Yes,4,Intact,2,39.031
344739,Yes,4,Intact,2,40.377
344739,Yes,4,Intact,2,42.096
344739,Yes,4,Intact,2,43.958
344739,Yes,4,Intact,2,44.669
344739,Yes,4,Intact,2,45.591
344739,Yes,4,Intact,2,46.492
344739,Yes,4,Intact,2,50.565
344739,Yes,4,Intact,2,52.776
344739,Yes,4,Intact,2,54.479
344739,Yes,4,Intact,2,56.707
344739,Yes,4,Intact,2,58.518
344739,Yes,4,Intact,2,60.413
344739,Yes,4,Intact,2,62.447
344739,Yes,4,2B,12,0.928
344739,Yes,4,2B,12,1.355
344739,Yes,4,2B,12,1.891
344739,Yes,4,2B,12,2.588
344739,Yes,4,2B,12,4.451
344739,Yes,4,2B,12,5.649
344739,Yes,4,2B,12,6.433
344739,Yes,4,2B,12,8.552
344739,Yes,4,2B,12,9.235
344739,Yes,4,2B,12,10.753
344739,Yes,4,2B,12,12.415
344739,Yes,4,2B,12,14.372
344739,Yes,4,2B,12,16.375
344739,Yes,4,2B,12,18.864
344739,Yes,4,2B,12,20.636
344739,Yes,4,2B,12,21.807
344739,Yes,4,2B,12,24.377
344739,Yes,4,2B,12,26.199
344739,Yes,4,2B,12,32.706
344739,Yes,4,2B,12,37.008
344739,Yes,4,2B,12,52.504
344739,Yes,4,2B,12,54.561
344739,Yes,4,1B,14,1.432
344739,Yes,4,1B,14,2.522
344739,Yes,4,1B,14,4.773
344739,Yes,4,1B,14,5.673
344739,Yes,4,1B,14,6.934
344739,Yes,4,1B,14,7.775
344739,Yes,4,1B,14,8.839
344739,Yes,4,1B,14,11.947
344739,Yes,4,1B,14,14.93
344739,Yes,4,1B,14,17.645
344739,Yes,4,1B,14,28.761
344739,Yes,4,1B,14,31.13
344739,Yes,4,1B,14,32.921
344739,Yes,4,1B,14,37.699
344739,Yes,4,1B,14,44.568
344739,Yes,4,1B,14,56.111
344739,Yes,4,1B,14,58.236
344739,Yes,4,1B,14,60.463
344739,Yes,4,1B,14,64.227
344739,Yes,4,2B,10,4.428
344739,Yes,4,2B,10,6.584
344739,Yes,4,2B,10,8.458
344739,Yes,4,2B,10,10.591
344739,Yes,4,2B,10,13.238
344739,Yes,4,2B,10,16.5
344739,Yes,4,2B,10,21.275
344739,Yes,4,2B,10,25.257
344739,Yes,4,2B,10,28.462
344739,Yes,4,2B,10,32.76
344739,Yes,4,2B,10,36.022
344739,Yes,4,2B,10,38.593
344739,Yes,4,2B,10,40.636
344739,Yes,4,2B,10,50.951
344739,Yes,4,1B,16,3.753
344739,Yes,4,1B,16,6.613
344739,Yes,4,1B,16,10.096
344739,Yes,4,1B,16,12.769
344739,Yes,4,1B,16,18.906
344739,Yes,4,1B,16,27.651
344739,Yes,4,1B,16,30.588
344739,Yes,4,1B,16,36.829
344739,Yes,4,1B,16,42.504
344739,Yes,4,1B,16,45.715
344739,Yes,4,1B,16,48.483
344739,Yes,4,1B,16,53.437
344739,Yes,4,1B,16,57.012
344739,Yes,4,8B,5,2.586
344739,Yes,4,8B,5,17.875
344739,Yes,4,8B,5,45.141
344739,Yes,4,8B,5,46.229
344739,Yes,4,8B,5,48.518
344739,Yes,4,8B,5,54.72
344739,Yes,4,8B,6,6.207
344739,Yes,4,8B,6,12.478
344739,Yes,4,8B,6,16.808
344739,Yes,4,8B,6,22.051
344739,Yes,4,8B,6,26.797
344739,Yes,4,8B,6,29.547
344739,Yes,4,8B,6,33.477
344739,Yes,4,8B,6,38.375
344739,Yes,4,8B,6,39.983
344739,Yes,4,8B,6,44.758
344739,Yes,4,8B,6,46.963
344739,Yes,4,8B,6,53.132
344739,Yes,4,8B,6,62.687
346025,Yes,4,2B,10,14.262
346025,Yes,4,2B,10,42.206
346025,Yes,4,2B,10,59.687
346025,Yes,4,2B,9,38.489
346025,Yes,4,Intact,1,33.901
346025,Yes,4,1B,14,2.975
346025,Yes,4,1B,14,18.566
346025,Yes,4,1B,14,35.232
346025,Yes,4,1B,14,63.489
346025,Yes,4,8B,5,0.808
346025,Yes,4,8B,5,21.462
346025,Yes,4,8B,5,43.678
346025,Yes,4,8B,5,55.502
346025,Yes,4,8B,7,16.136
346025,Yes,4,8B,7,31.191
346025,Yes,4,8B,7,47.999
346025,Yes,4,8B,7,65.718
346025,Yes,4,1B,16,8.287
346025,Yes,4,1B,16,24.696
346025,Yes,4,1B,16,34.856
346025,Yes,4,1B,16,62.32
346025,Yes,4,Intact,3,43.682
352007,No,3,Intact,2,9.025
352007,No,3,Intact,2,15.141
352007,No,3,Intact,2,31.006
352007,No,3,Intact,2,48.748
352007,No,3,Intact,2,56.419
352007,No,3,2B,11,4.502
352007,No,3,2B,11,16.586
352007,No,3,2B,11,21.328
352007,No,3,2B,11,25.664
352007,No,3,2B,11,32.481
352007,No,3,2B,11,48.568
352007,No,3,2B,11,56.811
352007,No,3,2B,11,60.393
352007,No,3,2B,11,62.837
352007,No,3,8B,8,16.48
352007,No,3,8B,8,24.77
352007,No,3,8B,8,31.957
352007,No,3,8B,8,45.44
352007,No,3,8B,8,48.711
352007,No,3,8B,8,63.366
352007,No,3,2B,12,4.5
352007,No,3,2B,12,9.325
352007,No,3,2B,12,16.486
352007,No,3,2B,12,20.624
352007,No,3,2B,12,23.624
352007,No,3,2B,12,32.856
352007,No,3,2B,12,38.597
352007,No,3,2B,12,49.283
352007,No,3,2B,12,52.881
352007,No,3,2B,12,61.723
352007,No,3,1B,16,8.749
352007,No,3,1B,16,13.311
352007,No,3,1B,16,18.605
352007,No,3,1B,16,27.799
352007,No,3,1B,16,35.335
352007,No,3,1B,16,39.35
352007,No,3,1B,16,49.984
352007,No,3,1B,16,56.316
352007,No,3,1B,15,4.46
352007,No,3,1B,15,7.023
352007,No,3,1B,15,7.425
352007,No,3,1B,15,16.509
352007,No,3,1B,15,20.537
352007,No,3,1B,15,30.697
352007,No,3,1B,15,37.192
352007,No,3,1B,15,41.228
352007,No,3,1B,15,52.967
352007,No,3,1B,15,61.528
352007,No,3,8B,6,9.748
352007,No,3,8B,6,12.339
352007,No,3,8B,6,15.863
352007,No,3,8B,6,27.591
352007,No,3,8B,6,41.432
352007,No,3,8B,6,44.744
352007,No,3,8B,6,48.724
352007,No,3,8B,6,58.038
352007,No,3,Intact,4,16.684
352007,No,3,Intact,4,33.193
352007,No,3,Intact,4,47.815
352007,No,3,Intact,4,59.441
352021,No,4,8B,7,16.979
352021,No,4,2B,9,20.837
352021,No,4,2B,9,54.075
352021,No,4,1B,13,14.83
352021,No,4,1B,13,49.575
352021,No,4,2B,10,43.422
352021,No,4,8B,8,35.668
352021,No,4,1B,15,30.186
352021,No,4,1B,15,64.003
352021,No,4,Intact,1,64.859
352021,No,4,Intact,3,21.249
352021,No,4,Intact,3,38.745
352021,No,4,Intact,3,45.505
353993,Yes,4,1B,14,18.718
353993,Yes,4,1B,14,25.631
353993,Yes,4,1B,14,35.178
353993,Yes,4,1B,14,44.069
353993,Yes,4,1B,14,47.365
353993,Yes,4,1B,14,54.402
353993,Yes,4,1B,15,5.79
353993,Yes,4,1B,15,21.163
353993,Yes,4,1B,15,30.634
353993,Yes,4,8B,6,8.272
353993,Yes,4,8B,6,64.727
353993,Yes,4,Intact,1,26.899
353993,Yes,4,Intact,1,36.242
353993,Yes,4,Intact,1,66.165
353993,Yes,4,2B,10,4.157
353993,Yes,4,2B,10,10.03
353993,Yes,4,2B,10,24.559
353993,Yes,4,2B,10,36.031
353993,Yes,4,Intact,4,8.45
354009,Yes,4,1B,16,45.415
354009,Yes,4,1B,16,46.725
354009,Yes,4,1B,16,49.222
354009,Yes,4,1B,16,62.078
354009,Yes,4,1B,14,9.775
354009,Yes,4,1B,14,65.903
354009,Yes,4,8B,8,20.88
354009,Yes,4,8B,8,65.433
355341,No,4,1B,14,44.336
355341,No,4,1B,14,46.724
355343,No,3,8B,7,17.416
355343,No,3,8B,7,32.935
355343,No,3,8B,7,42.046
355343,No,3,8B,7,49.1
355343,No,3,2B,10,15.759
355343,No,3,2B,10,26.773
355343,No,3,2B,10,32.072
355343,No,3,2B,10,39.002
355343,No,3,2B,10,47.083
355343,No,3,2B,10,52.774
355343,No,3,2B,10,59.281
355343,No,3,8B,6,15.122
355343,No,3,8B,6,42.852
355343,No,3,8B,6,49.29
355343,No,3,8B,6,54.137
355343,No,3,8B,6,58.359
355343,No,3,8B,6,63.123
355343,No,3,2B,12,5.057
355343,No,3,2B,12,14.09
355343,No,3,2B,12,14.342
355343,No,3,2B,12,23.265
355343,No,3,2B,12,27.919
355343,No,3,2B,12,31.139
355343,No,3,2B,12,35.39
355343,No,3,2B,12,38.717
355343,No,3,2B,12,49.358
355343,No,3,2B,12,54.648
355343,No,3,2B,12,62.647
355343,No,3,Intact,2,16.211
355343,No,3,Intact,2,28.897
355343,No,3,Intact,2,43.241
355343,No,3,Intact,2,52.986
355343,No,3,Intact,2,61.441
355343,No,3,1B,15,5.393
355343,No,3,1B,15,15.226
355343,No,3,1B,15,22.337
355343,No,3,1B,15,27.276
355343,No,3,1B,15,31.83
355343,No,3,1B,15,36.305
355343,No,3,1B,15,43.887
355343,No,3,1B,15,52.566
355343,No,3,1B,15,58.24
355343,No,3,1B,13,5.47
355343,No,3,1B,13,11.112
355343,No,3,1B,13,16.028
355343,No,3,1B,13,22.222
355343,No,3,1B,13,26.633
355343,No,3,1B,13,31.78
355343,No,3,1B,13,36.834
355343,No,3,1B,13,47.212
355343,No,3,1B,13,54.17
355343,No,3,1B,13,64.073
355343,No,3,Intact,4,6.567
355343,No,3,Intact,4,13.161
355343,No,3,Intact,4,18.655
355343,No,3,Intact,4,23.862
355343,No,3,Intact,4,33.1
355343,No,3,Intact,4,40.027
355343,No,3,Intact,4,48.285
355343,No,3,Intact,4,54.172
355343,No,3,Intact,4,60.53
355346,No,4,Intact,1,9.289
355346,No,4,Intact,1,17.808
355346,No,4,Intact,1,25.303
355346,No,4,Intact,1,33.95
355346,No,4,Intact,2,13.16
355346,No,4,Intact,2,29.006
355346,No,4,Intact,2,42.033
355346,No,4,Intact,2,50.247
355346,No,4,2B,9,4.655
355346,No,4,2B,9,16.64
355346,No,4,2B,9,33.951
355346,No,4,2B,9,37.976
355346,No,4,2B,9,49.671
355346,No,4,2B,9,56.135
355346,No,4,2B,9,63.028
355346,No,4,1B,16,10.693
355346,No,4,1B,16,19.752
355346,No,4,1B,16,27.513
355346,No,4,1B,16,39.834
355346,No,4,1B,16,52.061
355346,No,4,8B,8,16.805
355346,No,4,8B,8,27.664
355346,No,4,8B,8,35.298
355346,No,4,8B,8,49.978
355346,No,4,1B,14,3.604
355346,No,4,1B,14,16.962
355346,No,4,1B,14,25.453
355346,No,4,1B,14,32.175
355346,No,4,1B,14,42.818
355346,No,4,1B,14,51.036
355346,No,4,8B,6,32.96
355346,No,4,8B,6,45.633
355346,No,4,8B,6,53.034
355373,No,3,Intact,2,9.353
355373,No,3,Intact,2,15.985
355373,No,3,Intact,2,27.665
355373,No,3,Intact,2,31.489
355373,No,3,Intact,2,37.457
355373,No,3,Intact,2,44.121
355373,No,3,Intact,2,57.009
355373,No,3,Intact,2,62.233
355373,No,3,1B,15,2.116
355373,No,3,1B,15,8.364
355373,No,3,1B,15,15.324
355373,No,3,1B,15,22.156
355373,No,3,1B,15,30.348
355373,No,3,1B,15,41.412
355373,No,3,1B,15,51.356
355373,No,3,1B,15,62.124
355373,No,3,2B,9,5.687
355373,No,3,2B,9,9.271
355373,No,3,2B,9,20.695
355373,No,3,2B,9,33.079
355373,No,3,2B,9,39.431
355373,No,3,2B,9,48.239
355373,No,3,2B,9,53.063
355373,No,3,2B,10,4.682
355373,No,3,2B,10,11.77
355373,No,3,2B,10,19.81
355373,No,3,2B,10,25.01
355373,No,3,2B,10,30.618
355373,No,3,2B,10,35.41
355373,No,3,2B,10,44.386
355373,No,3,2B,10,50.506
355373,No,3,2B,10,57.489
355373,No,3,1B,16,7.071
355373,No,3,1B,16,19.271
355373,No,3,1B,16,29.287
355373,No,3,1B,16,38.615
355373,No,3,1B,16,49.247
355373,No,3,1B,16,59.047
355373,No,3,8B,6,8.788
355373,No,3,8B,6,15.38
355373,No,3,8B,6,33.308
355373,No,3,8B,6,46.147
355373,No,3,8B,6,57.468
355373,No,3,Intact,3,9.276
355373,No,3,Intact,3,16.652
355373,No,3,Intact,3,24.612
355373,No,3,Intact,3,32.676
355373,No,3,8B,5,7.891
355373,No,3,8B,5,16.483
355373,No,3,8B,5,27.147
355373,No,3,8B,5,32.547
355373,No,3,8B,5,48.187
355373,No,3,8B,5,58.387
355519,No,4,2B,10,53.265
355519,No,4,8B,7,25.152
355519,No,4,8B,6,50.159
355519,No,4,1B,16,22.906
355519,No,4,2B,11,24.797
355519,No,4,Intact,4,10.694
355519,No,4,Intact,2,50.461
355519,No,4,1B,13,34.087
356778,Yes,4,8B,5,51.025
356778,Yes,4,8B,8,7.231
356778,Yes,4,8B,8,7.445
356778,Yes,4,8B,8,19.497
356778,Yes,4,8B,8,19.679
356785,Yes,4,1B,16,9.127
356785,Yes,4,1B,16,17.15
356785,Yes,4,1B,16,24
356785,Yes,4,1B,16,34.592
356785,Yes,4,Intact,1,6.803
356785,Yes,4,Intact,1,15.139
356785,Yes,4,Intact,1,29.268
356785,Yes,4,Intact,1,40.626
356785,Yes,4,Intact,1,48.912
356785,Yes,4,Intact,1,52.883
356785,Yes,4,8B,7,8.516
356785,Yes,4,8B,7,16.856
356785,Yes,4,8B,7,55.472
356785,Yes,4,1B,15,15.39
356785,Yes,4,1B,15,26.779
356785,Yes,4,1B,15,43.608
356785,Yes,4,1B,15,55.554
356785,Yes,4,1B,15,62.426
356785,Yes,4,Intact,4,35.235
356785,Yes,4,Intact,4,52.418
356785,Yes,4,2B,9,5.02
356785,Yes,4,2B,9,16.525
356785,Yes,4,2B,9,29.146
356785,Yes,4,2B,9,41.285
356785,Yes,4,8B,6,11.444
356785,Yes,4,8B,6,20.988
356785,Yes,4,2B,10,6.594
356785,Yes,4,2B,10,15.037
356785,Yes,4,2B,10,21.477
356785,Yes,4,2B,10,42.649
356799,No,4,8B,8,53.393
356799,No,4,1B,13,19.481
356799,No,4,1B,14,6.976
356799,No,4,1B,14,47.548
356799,No,4,2B,10,7.05
356799,No,4,2B,10,37.213
356799,No,4,Intact,2,5.604
356799,No,4,2B,9,37.51
356799,No,4,2B,9,52.319
356799,No,4,8B,6,64.367
356799,No,4,Intact,1,10.006
356799,No,4,Intact,1,61.095
356801,No,4,8B,5,4.105
356801,No,4,8B,5,14.648
356801,No,4,8B,5,23.764
356801,No,4,8B,5,25.518
356801,No,4,8B,5,27.14
356801,No,4,8B,5,34.11
356801,No,4,8B,5,44.079
356801,No,4,2B,9,2.222
356801,No,4,2B,9,6.028
356801,No,4,2B,9,38.515
356801,No,4,2B,9,40.786
356801,No,4,2B,9,54.81
356801,No,4,Intact,4,8.523
356801,No,4,Intact,4,12.225
356801,No,4,Intact,4,16.547
356801,No,4,Intact,4,20.712
356801,No,4,Intact,4,24.445
356801,No,4,Intact,4,28.453
356801,No,4,Intact,4,50.592
356801,No,4,1B,14,4.732
356801,No,4,1B,14,14.321
356801,No,4,1B,14,21.913
356801,No,4,1B,14,28.94
356801,No,4,1B,14,41.105
356801,No,4,1B,14,46.862
356801,No,4,1B,14,59
356801,No,4,2B,10,11.291
356801,No,4,2B,10,24.186
356801,No,4,2B,10,31.483
356801,No,4,2B,10,39.25
356801,No,4,2B,10,51.771
356801,No,4,2B,10,57.964
356801,No,4,8B,7,14.846
356801,No,4,8B,7,19.081
356801,No,4,8B,7,24.709
356801,No,4,8B,7,25.979
356801,No,4,8B,7,31.359
356801,No,4,8B,7,49.856
356801,No,4,1B,15,2.985
356801,No,4,1B,15,19.107
356801,No,4,1B,15,28.559
356801,No,4,1B,15,42.877
356801,No,4,1B,15,44.572
356801,No,4,1B,15,48.986
356801,No,4,Intact,1,4.553
