exp_subject_id,Musician,stimulus_set,scramble,stim_num,value
356801,No,4,Intact,1,8.305
356801,No,4,Intact,1,14.97
356801,No,4,Intact,1,22.62
356801,No,4,Intact,1,34.854
356801,No,4,Intact,1,49.207
356801,No,4,Intact,1,63.109
357404,Yes,3,Intact,4,3.763
357404,Yes,3,Intact,4,6.573
357404,Yes,3,Intact,4,15.475
357404,Yes,3,Intact,4,23.461
357404,Yes,3,Intact,4,31.77
357404,Yes,3,Intact,4,39.517
357404,Yes,3,Intact,4,51.662
357404,Yes,3,Intact,4,56.155
357404,Yes,3,Intact,3,2.675
357404,Yes,3,Intact,3,6.358
357404,Yes,3,Intact,3,10.397
357404,Yes,3,Intact,3,13.963
357404,Yes,3,Intact,3,21.243
357404,Yes,3,Intact,3,25.247
357404,Yes,3,Intact,3,43.53
357404,Yes,3,Intact,3,51.8
357404,Yes,3,Intact,3,56.337
357404,Yes,3,Intact,3,60.205
357404,Yes,3,2B,11,4.891
357404,Yes,3,2B,11,9.141
357404,Yes,3,2B,11,14.634
357404,Yes,3,2B,11,18.272
357404,Yes,3,2B,11,25.106
357404,Yes,3,2B,11,29.948
357404,Yes,3,2B,11,36.148
357404,Yes,3,2B,11,49.241
357404,Yes,3,2B,11,57.432
357404,Yes,3,2B,11,62.481
357404,Yes,3,2B,12,4.713
357404,Yes,3,2B,12,12.729
357404,Yes,3,2B,12,20.882
357404,Yes,3,2B,12,25.674
357404,Yes,3,2B,12,31.695
357404,Yes,3,2B,12,38.053
357404,Yes,3,2B,12,52.152
357404,Yes,3,2B,12,62.899
357404,Yes,3,1B,13,4.796
357404,Yes,3,1B,13,6.203
357404,Yes,3,1B,13,8.794
357404,Yes,3,1B,13,11.091
357404,Yes,3,1B,13,17.984
357404,Yes,3,1B,13,23.189
357404,Yes,3,1B,13,29.502
357404,Yes,3,1B,13,36.477
357404,Yes,3,1B,13,44.006
357404,Yes,3,1B,13,48.676
357404,Yes,3,1B,13,54.945
357404,Yes,3,8B,5,12.746
357404,Yes,3,8B,5,18.054
357404,Yes,3,8B,5,26.074
357404,Yes,3,8B,5,33.07
357404,Yes,3,8B,5,49.024
357404,Yes,3,8B,5,58.639
357404,Yes,3,1B,15,3.433
357404,Yes,3,1B,15,16.722
357404,Yes,3,1B,15,20.697
357404,Yes,3,1B,15,26.821
357404,Yes,3,1B,15,31.489
357404,Yes,3,1B,15,46.84
357409,Yes,3,1B,16,7.169
357409,Yes,3,1B,16,12.771
357409,Yes,3,1B,16,17.695
357409,Yes,3,1B,16,22.46
357409,Yes,3,1B,16,34.021
357409,Yes,3,1B,16,39.22
357409,Yes,3,1B,16,43.968
357409,Yes,3,1B,16,53.036
357409,Yes,3,1B,16,57.781
357409,Yes,3,Intact,4,17.122
357409,Yes,3,Intact,4,27.573
357409,Yes,3,Intact,4,33.599
357409,Yes,3,Intact,4,44.238
357409,Yes,3,Intact,4,50.08
357409,Yes,3,Intact,4,62.011
357409,Yes,3,Intact,3,26.686
357409,Yes,3,1B,14,7.24
357409,Yes,3,1B,14,14.19
357409,Yes,3,1B,14,17.567
357409,Yes,3,1B,14,27.252
357409,Yes,3,1B,14,37.876
357409,Yes,3,1B,14,39.966
357409,Yes,3,1B,14,51.396
357409,Yes,3,1B,14,64.129
357409,Yes,3,2B,9,8.872
357409,Yes,3,2B,9,13.014
357409,Yes,3,2B,9,21.087
357409,Yes,3,2B,9,37.65
357409,Yes,3,2B,9,46.223
357409,Yes,3,8B,7,9.14
357409,Yes,3,8B,7,17.164
357409,Yes,3,8B,7,33.275
357409,Yes,3,8B,7,43.031
357409,Yes,3,8B,7,49.237
357409,Yes,3,2B,10,4.759
357409,Yes,3,2B,10,10.705
357409,Yes,3,2B,10,16.899
357409,Yes,3,2B,10,22.646
357409,Yes,3,2B,10,28.823
357409,Yes,3,2B,10,33.591
357409,Yes,3,2B,10,44.861
357409,Yes,3,2B,10,53.976
357409,Yes,3,2B,10,57.216
357409,Yes,3,8B,6,17.16
357409,Yes,3,8B,6,49.036
357409,Yes,3,8B,6,58.464
357422,No,3,8B,7,17.131
357422,No,3,8B,7,32.563
357422,No,3,8B,7,49.139
357422,No,3,8B,7,62.972
357422,No,3,Intact,3,13.576
357422,No,3,Intact,3,25.065
357422,No,3,Intact,3,63.12
357422,No,3,1B,16,6.747
357422,No,3,1B,16,12.707
357422,No,3,1B,16,22.156
357422,No,3,1B,16,29.14
357422,No,3,1B,16,34.276
357422,No,3,1B,16,37.692
357422,No,3,1B,16,43.588
357422,No,3,1B,16,49.196
357422,No,3,1B,16,53.676
357422,No,3,2B,9,5.252
357422,No,3,2B,9,9.364
357422,No,3,2B,9,13.244
357422,No,3,2B,9,20.371
357422,No,3,2B,9,34.563
357422,No,3,2B,9,37.075
357422,No,3,2B,9,41.083
357422,No,3,2B,9,45.859
357422,No,3,2B,9,53.539
357422,No,3,2B,11,4.539
357422,No,3,2B,11,9.443
357422,No,3,2B,11,18.211
357422,No,3,2B,11,21.443
357422,No,3,2B,11,24.643
357422,No,3,2B,11,31.019
357422,No,3,2B,11,33.523
357422,No,3,2B,11,48.707
357422,No,3,2B,11,52.939
357422,No,3,2B,11,57.93
357422,No,3,2B,11,63.451
357422,No,3,Intact,1,16.378
357422,No,3,Intact,1,25.234
357422,No,3,Intact,1,41.426
357422,No,3,Intact,1,57.641
357422,No,3,8B,8,16.967
357422,No,3,8B,8,33.055
357422,No,3,1B,14,5.068
357422,No,3,1B,14,6.996
357422,No,3,1B,14,9.212
357422,No,3,1B,14,13.203
357422,No,3,1B,14,16.916
357422,No,3,1B,14,26.732
357422,No,3,1B,14,34.412
357422,No,3,1B,14,38.788
357422,No,3,1B,14,44.756
357422,No,3,1B,14,47.659
357422,No,3,1B,14,53.18
357422,No,3,1B,14,63.3
357427,No,3,8B,5,16.475
357427,No,3,8B,5,32.219
357427,No,3,8B,5,48.26
357427,No,3,1B,15,23.337
357427,No,3,1B,15,27.858
357427,No,3,1B,15,35.33
357427,No,3,1B,15,40.474
357427,No,3,1B,15,59.425
357427,No,3,8B,6,16.143
357427,No,3,8B,6,48.591
357427,No,3,8B,6,58.35
357427,No,3,2B,11,0.345
357427,No,3,2B,11,17.065
357427,No,3,2B,11,30.13
357427,No,3,2B,11,48.321
357427,No,3,2B,11,53.434
357427,No,3,2B,11,56.346
357427,No,3,2B,9,9.644
357427,No,3,2B,9,20.117
357427,No,3,2B,9,24.813
357427,No,3,2B,9,40.388
357427,No,3,2B,9,52.797
357427,No,3,Intact,2,16.097
357427,No,3,Intact,2,27.113
357427,No,3,Intact,2,32.232
357427,No,3,Intact,2,36.097
357427,No,3,Intact,2,58.081
357427,No,3,1B,14,30.09
357427,No,3,1B,14,32.386
357427,No,3,1B,14,42.154
357427,No,3,1B,14,50.281
357427,No,3,1B,14,64.122
357427,No,3,Intact,3,25.455
357468,No,4,2B,10,4.751
357468,No,4,2B,10,13.05
357468,No,4,2B,10,18.083
357468,No,4,2B,10,21.576
357468,No,4,2B,10,32.593
357468,No,4,2B,10,41.073
357468,No,4,2B,10,52.576
357468,No,4,2B,10,63.162
357468,No,4,8B,8,22.315
357468,No,4,8B,8,34.227
357468,No,4,8B,8,51.251
357468,No,4,8B,8,59.042
357468,No,4,Intact,1,10.709
357468,No,4,Intact,1,19.117
357468,No,4,Intact,1,25.565
357468,No,4,Intact,1,35.325
357468,No,4,Intact,3,21.176
357468,No,4,Intact,3,30.07
357468,No,4,Intact,3,37.129
357468,No,4,Intact,3,44.832
357468,No,4,Intact,3,54.048
357468,No,4,8B,7,1.189
357468,No,4,8B,7,17.542
357468,No,4,8B,7,26.341
357468,No,4,8B,7,38.062
357468,No,4,8B,7,53.054
357468,No,4,1B,14,6.89
357468,No,4,1B,14,15.58
357468,No,4,1B,14,16.994
357468,No,4,1B,14,26.682
357468,No,4,1B,14,36.715
357468,No,4,1B,14,44.633
357468,No,4,1B,14,55.721
357468,No,4,1B,14,63.872
357468,No,4,1B,16,1.736
357468,No,4,1B,16,15.553
357468,No,4,1B,16,24.081
357468,No,4,1B,16,43.874
357468,No,4,1B,16,58.202
357468,No,4,2B,12,5.556
357468,No,4,2B,12,8.909
357468,No,4,2B,12,18.526
357468,No,4,2B,12,23.301
357468,No,4,2B,12,25.134
357468,No,4,2B,12,32.741
357468,No,4,2B,12,53.319
359105,Yes,4,Intact,4,33.382
359105,Yes,4,Intact,4,49.437
359105,Yes,4,Intact,2,10.588
359105,Yes,4,Intact,2,19.052
359105,Yes,4,Intact,2,42.077
359105,Yes,4,Intact,2,49.869
359105,Yes,4,1B,15,8.854
359105,Yes,4,1B,15,18.238
359105,Yes,4,1B,15,28.206
359105,Yes,4,1B,15,34.678
359105,Yes,4,1B,15,43.95
359105,Yes,4,1B,15,51.574
359105,Yes,4,1B,15,54.158
359105,Yes,4,1B,15,58.702
359105,Yes,4,1B,14,6.011
359105,Yes,4,1B,14,8.459
359105,Yes,4,1B,14,11.883
359105,Yes,4,1B,14,16.731
359105,Yes,4,1B,14,33.324
359105,Yes,4,1B,14,43.235
359105,Yes,4,1B,14,60.691
359105,Yes,4,2B,12,4.984
359105,Yes,4,2B,12,16.975
359105,Yes,4,2B,12,25.175
359105,Yes,4,2B,12,30.159
359105,Yes,4,2B,12,33.431
359105,Yes,4,2B,12,37.415
359105,Yes,4,2B,12,41.791
359105,Yes,4,2B,12,51.119
359105,Yes,4,2B,12,53.382
359105,Yes,4,2B,11,6.49
359105,Yes,4,2B,11,16.898
359105,Yes,4,2B,11,24.554
359105,Yes,4,2B,11,32.13
359105,Yes,4,2B,11,46.898
359105,Yes,4,2B,11,60.513
359105,Yes,4,8B,7,18.231
359105,Yes,4,8B,7,58.735
359105,Yes,4,8B,5,18.17
359105,Yes,4,8B,5,33.785
359105,Yes,4,8B,5,45.898
359105,Yes,4,8B,5,56.586
359116,Yes,3,8B,6,16.634
359116,Yes,3,8B,6,48.999
359116,Yes,3,8B,6,62.667
359116,Yes,3,2B,12,4.558
359116,Yes,3,2B,12,13.779
359116,Yes,3,2B,12,16.798
359116,Yes,3,2B,12,21.408
359116,Yes,3,2B,12,26.242
359116,Yes,3,2B,12,29.349
359116,Yes,3,2B,12,33.112
359116,Yes,3,2B,12,37.284
359116,Yes,3,2B,12,40.607
359116,Yes,3,2B,12,49.597
359116,Yes,3,2B,12,53.279
359116,Yes,3,2B,12,60.451
359116,Yes,3,Intact,1,30.47
359116,Yes,3,Intact,1,42.389
359116,Yes,3,Intact,1,50.49
359116,Yes,3,Intact,1,59.875
359116,Yes,3,1B,14,14.109
359116,Yes,3,1B,14,26.534
359116,Yes,3,1B,14,39.209
359116,Yes,3,1B,14,44.473
359116,Yes,3,1B,14,51.05
359116,Yes,3,2B,11,5.546
359116,Yes,3,2B,11,13.128
359116,Yes,3,2B,11,17.503
359116,Yes,3,2B,11,21.027
359116,Yes,3,2B,11,24.578
359116,Yes,3,2B,11,28.914
359116,Yes,3,2B,11,32.997
359116,Yes,3,2B,11,38.739
359116,Yes,3,2B,11,48.583
359116,Yes,3,2B,11,52.883
359116,Yes,3,2B,11,56.807
359116,Yes,3,2B,11,60.646
359116,Yes,3,1B,13,4.494
359116,Yes,3,1B,13,7.256
359116,Yes,3,1B,13,9.527
359116,Yes,3,1B,13,13.07
359116,Yes,3,1B,13,15.922
359116,Yes,3,1B,13,24.955
359116,Yes,3,1B,13,27.014
359116,Yes,3,1B,13,29.016
359116,Yes,3,1B,13,32.878
359116,Yes,3,1B,13,34.649
359116,Yes,3,1B,13,36.955
359116,Yes,3,1B,13,41.288
359116,Yes,3,1B,13,44.443
359116,Yes,3,1B,13,56.721
359116,Yes,3,1B,13,58.566
359116,Yes,3,1B,13,60.589
359116,Yes,3,8B,5,16.524
359116,Yes,3,8B,5,32.517
359116,Yes,3,8B,5,41.319
359116,Yes,3,8B,5,49.362
359116,Yes,3,Intact,4,17.103
359116,Yes,3,Intact,4,33.087
359116,Yes,3,Intact,4,42.408
359116,Yes,3,Intact,4,51.951
359117,Yes,4,1B,16,7.749
359117,Yes,4,1B,16,15.436
359117,Yes,4,1B,16,29.693
359117,Yes,4,1B,16,40.861
359117,Yes,4,1B,16,44.004
359117,Yes,4,1B,16,53.397
359117,Yes,4,1B,14,6.156
359117,Yes,4,1B,14,32.94
359117,Yes,4,1B,14,38.06
359117,Yes,4,1B,14,43.668
359117,Yes,4,1B,14,47.3
359117,Yes,4,1B,14,49.515
359117,Yes,4,1B,14,51.196
359117,Yes,4,1B,14,53.524
359117,Yes,4,1B,14,55.724
359117,Yes,4,1B,14,58.724
359117,Yes,4,1B,14,63.956
359117,Yes,4,8B,5,17.036
359117,Yes,4,8B,5,30.155
359117,Yes,4,8B,5,44.779
359117,Yes,4,Intact,1,17.347
359117,Yes,4,Intact,1,29.227
359117,Yes,4,Intact,1,34.235
359117,Yes,4,Intact,1,49.402
359117,Yes,4,2B,9,4.5
359117,Yes,4,2B,9,7.545
359117,Yes,4,2B,9,10.075
359117,Yes,4,2B,9,16.516
359117,Yes,4,2B,9,37.412
359117,Yes,4,2B,9,40.634
359117,Yes,4,2B,9,44.804
359117,Yes,4,2B,9,48.852
359117,Yes,4,2B,9,52.563
359117,Yes,4,2B,9,56.564
359117,Yes,4,2B,9,60.644
359117,Yes,4,Intact,3,5.115
359117,Yes,4,Intact,3,13.122
359117,Yes,4,Intact,3,16.707
359117,Yes,4,Intact,3,25.658
359117,Yes,4,Intact,3,37.003
359117,Yes,4,Intact,3,44.578
359117,Yes,4,Intact,3,49.234
359117,Yes,4,Intact,3,53.674
359117,Yes,4,Intact,3,57.65
359117,Yes,4,2B,12,4.579
359117,Yes,4,2B,12,8.907
359117,Yes,4,2B,12,16.635
359117,Yes,4,2B,12,20.258
359117,Yes,4,2B,12,26.339
359117,Yes,4,2B,12,31.027
359117,Yes,4,2B,12,32.835
359117,Yes,4,2B,12,36.915
359117,Yes,4,2B,12,41.507
359117,Yes,4,2B,12,46.819
359117,Yes,4,2B,12,50.179
359117,Yes,4,2B,12,52.929
359117,Yes,4,8B,6,10.808
359117,Yes,4,8B,6,32.48
359117,Yes,4,8B,6,49.064
359121,No,4,8B,5,2.362
359121,No,4,8B,5,3.449
359121,No,4,8B,5,5.503
359121,No,4,8B,5,7.551
359121,No,4,8B,5,9.536
359121,No,4,8B,5,11.562
359121,No,4,8B,5,13.655
359121,No,4,8B,5,15.523
359121,No,4,8B,5,17.194
359121,No,4,8B,5,18.781
359121,No,4,8B,5,20.385
359121,No,4,8B,5,21.603
359121,No,4,8B,5,22.576
359121,No,4,8B,5,23.671
359121,No,4,8B,5,24.592
359121,No,4,8B,5,25.606
359121,No,4,8B,5,26.647
359121,No,4,8B,5,27.603
359121,No,4,8B,5,28.972
359121,No,4,8B,5,32.475
359121,No,4,8B,5,34.561
359121,No,4,8B,5,36.54
359121,No,4,8B,5,38.515
359121,No,4,8B,5,40.515
359121,No,4,8B,5,42.802
359121,No,4,8B,5,44.448
359121,No,4,8B,5,46.081
359121,No,4,8B,5,47.992
359121,No,4,8B,5,50.079
359121,No,4,8B,5,52.265
359121,No,4,8B,5,54.511
359121,No,4,8B,5,56.085
359121,No,4,8B,5,58.04
359121,No,4,8B,5,60.182
359121,No,4,1B,15,0.759
359121,No,4,1B,15,4.477
359121,No,4,1B,15,8.687
359121,No,4,1B,15,10.889
359121,No,4,1B,15,12.487
359121,No,4,1B,15,14.951
359121,No,4,1B,15,17.02
359121,No,4,1B,15,18.011
359121,No,4,1B,15,20.367
359121,No,4,1B,15,22.531
359121,No,4,1B,15,24.297
359121,No,4,1B,15,26.238
359121,No,4,1B,15,27.639
359121,No,4,1B,15,29.264
359121,No,4,1B,15,30.712
359121,No,4,1B,15,32.506
359121,No,4,1B,15,35.121
359121,No,4,1B,15,36.671
359121,No,4,1B,15,39.058
359121,No,4,1B,15,41.586
359121,No,4,1B,15,43.983
359121,No,4,1B,15,47.368
359121,No,4,1B,15,48.665
359121,No,4,1B,15,52.493
359121,No,4,1B,15,54.634
359121,No,4,1B,15,57.325
359121,No,4,1B,15,59.256
359121,No,4,1B,15,61.134
359121,No,4,Intact,2,5.489
359121,No,4,Intact,2,10.542
359121,No,4,Intact,2,14.743
359121,No,4,Intact,2,18.61
359121,No,4,Intact,2,22.352
359121,No,4,Intact,2,26.386
359121,No,4,Intact,2,30.15
359121,No,4,Intact,2,32.962
359121,No,4,Intact,2,36.338
359121,No,4,Intact,2,38.214
359121,No,4,Intact,2,42.101
359121,No,4,Intact,2,50.889
359121,No,4,Intact,2,59.09
359121,No,4,Intact,1,1.177
359121,No,4,Intact,1,3.104
359121,No,4,Intact,1,5.109
359121,No,4,Intact,1,7.091
359121,No,4,Intact,1,9.032
359121,No,4,Intact,1,11.032
359121,No,4,Intact,1,13.068
359121,No,4,Intact,1,15.041
359121,No,4,Intact,1,17.296
359121,No,4,Intact,1,19.094
359121,No,4,Intact,1,21.128
359121,No,4,Intact,1,23.065
359121,No,4,Intact,1,25.091
359121,No,4,Intact,1,27.08
359121,No,4,Intact,1,29.065
359121,No,4,Intact,1,31.053
359121,No,4,Intact,1,34.632
359121,No,4,Intact,1,36.2
359121,No,4,Intact,1,38.062
359121,No,4,Intact,1,40.035
359121,No,4,Intact,1,42.039
359121,No,4,Intact,1,43.992
359121,No,4,Intact,1,46.073
359121,No,4,Intact,1,48.068
359121,No,4,Intact,1,50.065
359121,No,4,Intact,1,52.035
359121,No,4,Intact,1,54.067
359121,No,4,Intact,1,56.085
359121,No,4,Intact,1,58.071
359121,No,4,Intact,1,60.012
359121,No,4,Intact,1,62.09
359121,No,4,2B,9,4.542
359121,No,4,2B,9,7.298
359121,No,4,2B,9,9.276
359121,No,4,2B,9,16.613
359121,No,4,2B,9,33.144
359121,No,4,2B,9,38.007
359121,No,4,2B,9,41.08
359121,No,4,2B,9,44.65
359121,No,4,2B,9,52.5
359121,No,4,2B,9,56.426
359121,No,4,2B,9,60.749
359121,No,4,2B,10,4.485
359121,No,4,2B,10,8.46
359121,No,4,2B,10,12.466
359121,No,4,2B,10,14.593
359121,No,4,2B,10,16.494
359121,No,4,2B,10,20.63
359121,No,4,2B,10,28.45
359121,No,4,2B,10,32.999
359121,No,4,2B,10,40.71
359121,No,4,2B,10,49.432
359121,No,4,2B,10,52.749
359121,No,4,2B,10,56.816
359121,No,4,2B,10,60.837
359121,No,4,1B,13,4.017
359121,No,4,1B,13,12.629
359121,No,4,1B,13,19.064
359121,No,4,1B,13,23.666
359121,No,4,1B,13,30.92
359121,No,4,1B,13,37.101
359121,No,4,1B,13,42.886
359121,No,4,1B,13,48.449
359121,No,4,1B,13,52.703
359121,No,4,1B,13,61.963
359121,No,4,8B,8,17.139
359121,No,4,8B,8,24.846
359121,No,4,8B,8,33.075
359121,No,4,8B,8,48.478
359121,No,4,8B,8,58.967
360225,Yes,3,1B,13,2.277
360225,Yes,3,1B,13,59.605
360225,Yes,3,Intact,3,4.009
360225,Yes,3,Intact,3,38.561
360225,Yes,3,1B,14,43.36
360225,Yes,3,2B,9,6.41
360225,Yes,3,2B,9,49.017
360225,Yes,3,8B,6,2.925
360225,Yes,3,8B,8,9.285
360225,Yes,3,Intact,2,35.007
360230,Yes,3,8B,7,16.426
360230,Yes,3,8B,7,32.399
360230,Yes,3,8B,7,42.736
360230,Yes,3,8B,7,53.861
360230,Yes,3,1B,14,16.311
360230,Yes,3,1B,14,29.174
360230,Yes,3,1B,14,37.444
360230,Yes,3,1B,14,44.843
360230,Yes,3,1B,14,52.574
360230,Yes,3,8B,6,20.79
360230,Yes,3,8B,6,49.041
360230,Yes,3,8B,6,61.531
360230,Yes,3,2B,10,9.868
360230,Yes,3,2B,10,22.127
360230,Yes,3,2B,10,37.671
360230,Yes,3,2B,10,45.49
360230,Yes,3,2B,10,57.108
360230,Yes,3,Intact,3,5.124
360230,Yes,3,Intact,3,9.295
360230,Yes,3,Intact,3,12.607
360230,Yes,3,Intact,3,23.129
360230,Yes,3,Intact,3,27.803
360230,Yes,3,Intact,3,30.864
360230,Yes,3,1B,15,3.674
360230,Yes,3,1B,15,5.189
360230,Yes,3,1B,15,16.378
360230,Yes,3,1B,15,22.446
360230,Yes,3,1B,15,28.875
360230,Yes,3,1B,15,31.427
360230,Yes,3,1B,15,38.928
360230,Yes,3,1B,15,42.071
360230,Yes,3,1B,15,45.74
360230,Yes,3,1B,15,52.03
360230,Yes,3,1B,15,56.785
360230,Yes,3,1B,15,63.715
360230,Yes,3,2B,12,5.167
360230,Yes,3,2B,12,13.899
360230,Yes,3,2B,12,33.319
360230,Yes,3,2B,12,46.117
360230,Yes,3,2B,12,49.449
360230,Yes,3,2B,12,53.366
360230,Yes,3,2B,12,63.212
360230,Yes,3,Intact,1,9.324
360230,Yes,3,Intact,1,29.311
360230,Yes,3,Intact,1,40.505
360230,Yes,3,Intact,1,49.233
360230,Yes,3,Intact,1,58.476
360247,No,3,2B,11,45.459
360247,No,3,1B,16,1.772
360430,Yes,4,2B,9,20.385
360430,Yes,4,2B,9,22.366
360430,Yes,4,2B,9,49.824
360430,Yes,4,2B,9,52.863
360430,Yes,4,2B,9,54.835
360430,Yes,4,2B,9,58.402
360430,Yes,4,2B,9,60.373
360430,Yes,4,2B,10,10.701
360430,Yes,4,2B,10,11.81
360430,Yes,4,2B,10,13.3
360430,Yes,4,2B,10,17.429
360430,Yes,4,8B,8,1.457
360430,Yes,4,8B,8,17.645
360430,Yes,4,8B,8,18.788
360430,Yes,4,8B,8,20.282
360430,Yes,4,1B,15,2.884
360430,Yes,4,1B,15,11.578
360430,Yes,4,1B,15,12.044
360430,Yes,4,1B,15,13.034
360430,Yes,4,1B,15,18.071
360430,Yes,4,1B,15,19.077
360430,Yes,4,1B,15,21.108
360430,Yes,4,1B,16,4.907
360430,Yes,4,1B,16,7.64
360430,Yes,4,1B,16,27.75
360430,Yes,4,1B,16,28.967
360430,Yes,4,1B,16,31.036
360430,Yes,4,1B,16,34.72
360430,Yes,4,1B,16,37.208
360430,Yes,4,1B,16,55.614
360430,Yes,4,8B,7,4.739
360430,Yes,4,8B,7,13.412
360430,Yes,4,8B,7,14.968
360430,Yes,4,8B,7,16.756
360430,Yes,4,8B,7,24.36
360430,Yes,4,8B,7,28.19
360625,Yes,3,2B,9,9.839
360625,Yes,3,2B,9,21.635
360625,Yes,3,2B,9,43.599
360625,Yes,3,2B,10,12.398
360625,Yes,3,2B,10,24.845
360625,Yes,3,2B,10,32.43
360625,Yes,3,2B,10,43.378
360625,Yes,3,2B,10,45.933
360625,Yes,3,1B,16,7.083
360625,Yes,3,1B,16,13.599
360625,Yes,3,1B,16,17.732
360625,Yes,3,1B,16,22.256
360625,Yes,3,1B,16,29.547
360625,Yes,3,1B,16,34.18
360625,Yes,3,1B,16,39.043
360625,Yes,3,1B,16,50.314
360625,Yes,3,1B,16,57.6
360625,Yes,3,1B,14,13.526
360625,Yes,3,1B,14,19.85
360625,Yes,3,1B,14,23.399
360625,Yes,3,1B,14,35.523
360625,Yes,3,1B,14,47.215
360625,Yes,3,1B,14,50.915
360625,Yes,3,Intact,3,8.981
360625,Yes,3,Intact,3,17.569
360625,Yes,3,Intact,3,25.618
360625,Yes,3,Intact,3,33.614
360625,Yes,3,Intact,3,50.437
360625,Yes,3,Intact,3,60.508
360625,Yes,3,8B,8,17.064
360625,Yes,3,8B,8,31.744
360625,Yes,3,8B,8,33.537
360625,Yes,3,8B,8,47.969
360625,Yes,3,8B,7,17.511
360625,Yes,3,8B,7,34.659
360625,Yes,3,8B,7,42.446
360625,Yes,3,8B,7,50.03
360625,Yes,3,Intact,2,10.547
360625,Yes,3,Intact,2,19.187
360625,Yes,3,Intact,2,34.19
360625,Yes,3,Intact,2,35.955
360625,Yes,3,Intact,2,51.211
360645,No,3,1B,16,7.399
360645,No,3,1B,16,23.043
360645,No,3,1B,16,39.346
360645,No,3,1B,16,53.748
360645,No,3,2B,12,9.635
360645,No,3,2B,12,23.415
360645,No,3,2B,12,56.889
360645,No,3,1B,13,12.607
360645,No,3,1B,13,50.653
360645,No,3,2B,10,5.016
360645,No,3,2B,10,19.147
360645,No,3,2B,10,27.852
360645,No,3,2B,10,47.591
360645,No,3,8B,8,16.737
360645,No,3,8B,8,30.392
360645,No,3,8B,8,45.92
360645,No,3,Intact,3,13.027
360645,No,3,Intact,3,26.386
360645,No,3,Intact,3,37.448
360645,No,3,Intact,2,15.215
360645,No,3,Intact,2,31.061
360645,No,3,8B,6,14.943
360645,No,3,8B,6,45.213
360645,No,3,8B,6,58.949
361062,No,4,8B,7,30.754
361062,No,4,2B,9,57.921
361062,No,4,8B,5,29.925
361062,No,4,8B,5,54.909
361062,No,4,1B,15,30.201
361062,No,4,2B,11,47.986
361062,No,4,1B,13,37.89
361062,No,4,Intact,4,34.383
361062,No,4,Intact,3,45.223
361063,No,3,1B,15,19.045
361063,No,3,2B,9,21.603
361063,No,3,8B,6,49.406
361063,No,3,Intact,1,34.243
361063,No,3,Intact,1,50.677
361063,No,3,8B,8,16.684
361063,No,3,8B,8,34.383
361063,No,3,2B,12,5.844
361063,No,3,2B,12,31.572
361063,No,3,2B,12,56.444
361063,No,3,1B,16,24.238
361063,No,3,1B,16,40.352
361567,Yes,4,1B,14,9.87
361567,Yes,4,1B,14,27.058
361567,Yes,4,1B,14,36.386
361567,Yes,4,2B,11,19.683
361567,Yes,4,2B,11,35.074
361567,Yes,4,2B,10,17.842
361567,Yes,4,2B,10,33.737
361567,Yes,4,8B,6,17.055
361567,Yes,4,Intact,3,26.475
361567,Yes,4,Intact,3,33.17
361567,Yes,4,Intact,3,33.313
361567,Yes,4,Intact,3,33.434
361567,Yes,4,1B,16,20.344
361567,Yes,4,1B,16,23.207
361567,Yes,4,1B,16,44.391
361567,Yes,4,8B,5,8.43
