exp_subject_id,Musician,stimulus_set,scramble,stim_num,value
377701,No,1,1B,3,5.405999999999999
377701,No,1,1B,3,11.978000000000002
377701,No,1,1B,3,17.196
377701,No,1,1B,3,21.063000000000002
377701,No,1,1B,3,24.122999999999998
377701,No,1,1B,3,25.967
377701,No,1,1B,3,30.744999999999997
377701,No,1,1B,3,35.264
377701,No,1,1B,3,47.047
377701,No,1,1B,3,56.976
377701,No,1,1B,3,65.436
377701,No,1,8B,1,1.508
377701,No,1,8B,1,2.353
377701,No,1,8B,1,5.759
377701,No,1,8B,1,10.714
377701,No,1,8B,1,12.6
377701,No,1,8B,1,24.01
377701,No,1,8B,1,33.17
377701,No,1,8B,1,36.495
377701,No,1,8B,1,44.662
377701,No,1,8B,1,53.672
377701,No,1,8B,1,60.038
377701,No,1,Intact,1,1.791
377701,No,1,Intact,1,6.803
377701,No,1,Intact,1,12.68
377701,No,1,Intact,1,23.978
377701,No,1,Intact,1,34.57
377701,No,1,Intact,1,38.71
377701,No,1,Intact,1,42.359
377701,No,1,Intact,1,44.822
377701,No,1,Intact,1,55.082
377701,No,1,Intact,1,57.568
377701,No,1,1B,1,1
377701,No,1,1B,1,4.811
377701,No,1,1B,1,12.478
377701,No,1,1B,1,15.197
377701,No,1,1B,1,20.182
377701,No,1,1B,1,32.752
377701,No,1,1B,1,40.212
377701,No,1,1B,1,45.872
377701,No,1,1B,1,54.389
377701,No,1,1B,1,59.318
377701,No,1,8B,3,2.266
377701,No,1,8B,3,8.239999999999998
377701,No,1,8B,3,13.684999999999999
377701,No,1,8B,3,21.106
377701,No,1,8B,3,28.055
377701,No,1,8B,3,35.557
377701,No,1,8B,3,41.223
377701,No,1,8B,3,48.164
377701,No,1,8B,3,51.457
377701,No,1,8B,3,55.233000000000004
377701,No,1,8B,3,58.510000000000005
377701,No,1,8B,3,62.147000000000006
377701,No,1,Intact,3,1.1090000000000018
377701,No,1,Intact,3,9.815999999999999
377701,No,1,Intact,3,14.843
377701,No,1,Intact,3,22.302
377701,No,1,Intact,3,25.375
377701,No,1,Intact,3,25.796999999999997
377701,No,1,Intact,3,36.314
377701,No,1,Intact,3,44.607
377701,No,1,Intact,3,51.772000000000006
377701,No,1,Intact,3,57.358999999999995
377701,No,1,Intact,3,62.458
377701,No,1,2B,1,18.351
377701,No,1,2B,1,35.024
377701,No,1,2B,1,46.052
377701,No,1,2B,1,56.979
377692,No,1,2B,3,5.574999999999999
377692,No,1,2B,3,12.277000000000001
377692,No,1,2B,3,48.452
377692,No,1,2B,3,67.622
377692,No,1,Intact,1,33.613
377692,No,1,Intact,1,65.717
377692,No,1,1B,3,20.296999999999997
377692,No,1,8B,3,5.8309999999999995
377692,No,1,8B,3,23.990000000000002
377692,No,1,8B,3,39.176
377692,No,1,Intact,3,0.3990000000000009
377692,No,1,Intact,3,21.433
377692,No,1,Intact,3,34.785
377692,No,1,Intact,3,54.07599999999999
377692,No,1,2B,1,2.154
377692,No,1,2B,1,14.929
377692,No,1,2B,1,30.199
377692,No,1,2B,1,41.062
377692,No,1,2B,1,56.735
377692,No,1,1B,1,4.996
377692,No,1,1B,1,16.152
377692,No,1,1B,1,42.876
377692,No,1,8B,1,18.266
377692,No,1,8B,1,35.665
377692,No,1,8B,1,43.584
377692,No,1,8B,1,54.044
377665,No,1,8B,1,19.258
377665,No,1,8B,1,35.52
377665,No,1,8B,1,46.157
377665,No,1,1B,3,2.5549999999999997
377665,No,1,1B,3,8.594999999999999
377665,No,1,1B,3,16.609
377665,No,1,1B,3,20.578000000000003
377665,No,1,1B,3,30.648000000000003
377665,No,1,1B,3,33.184
377665,No,1,1B,3,35.08
377665,No,1,1B,3,42.761
377665,No,1,1B,3,48.647
377665,No,1,1B,3,55.852999999999994
377665,No,1,1B,3,65.035
377665,No,1,2B,3,4.715
377665,No,1,2B,3,10.866
377665,No,1,2B,3,21.912
377665,No,1,2B,3,31.088
377665,No,1,2B,3,39.553
377665,No,1,2B,3,42.601
377665,No,1,2B,3,49.141
377665,No,1,2B,3,52.086
377665,No,1,2B,3,62.955
377665,No,1,2B,3,67.18
377665,No,1,1B,1,4.611
377665,No,1,1B,1,12.034
377665,No,1,1B,1,15.098
377665,No,1,1B,1,21.543
377665,No,1,1B,1,29.38
377665,No,1,1B,1,33.052
377665,No,1,1B,1,38.644
377665,No,1,1B,1,42.596
377665,No,1,1B,1,45.412
377665,No,1,1B,1,48.731
377665,No,1,1B,1,54.869
377665,No,1,1B,1,59.942
377665,No,1,8B,3,3.2279999999999998
377665,No,1,8B,3,22.714
377665,No,1,8B,3,39.004
377665,No,1,8B,3,51.421
377665,No,1,Intact,1,16.074
377665,No,1,Intact,1,31.657
377665,No,1,Intact,1,34.873
377665,No,1,2B,1,9.038
377665,No,1,2B,1,14.085
377665,No,1,2B,1,44.867
377665,No,1,2B,1,52.969
377665,No,1,2B,1,60.907
377665,No,1,Intact,3,2.1679999999999993
377665,No,1,Intact,3,34.643
377664,No,1,Intact,3,2.652000000000001
377664,No,1,Intact,3,34.966
377664,No,1,8B,3,8.481000000000002
377664,No,1,8B,3,24.436
377664,No,1,8B,3,57.68000000000001
377664,No,1,Intact,1,35.096
377664,No,1,1B,3,33.227
377664,No,1,1B,3,55.06
377664,No,1,2B,1,42.949
377664,No,1,2B,1,56.915
377664,No,1,8B,1,48.356
377664,No,1,2B,3,7.678000000000001
377664,No,1,1B,1,6.513
377664,No,1,1B,1,16.486
377663,No,1,8B,3,4.7330000000000005
377663,No,1,8B,3,8.21
377663,No,1,8B,3,18.159
377663,No,1,8B,3,20.501
377663,No,1,8B,3,34.655
377663,No,1,8B,3,36.448
377663,No,1,8B,3,56.175
377663,No,1,8B,3,64.58
377663,No,1,Intact,3,0.08899999999999864
377663,No,1,Intact,3,4.181999999999999
377663,No,1,Intact,3,14.579
377663,No,1,Intact,3,16.454
377663,No,1,Intact,3,30.421
377663,No,1,Intact,3,32.419
377663,No,1,Intact,3,40.224
377663,No,1,Intact,3,44.775
377663,No,1,Intact,3,46.463
377663,No,1,Intact,3,48.437
377663,No,1,Intact,3,50.620999999999995
377663,No,1,Intact,3,62.352000000000004
377663,No,1,Intact,3,64.162
377663,No,1,1B,3,0.8309999999999995
377663,No,1,1B,3,4.1960000000000015
377663,No,1,1B,3,8.043
377663,No,1,1B,3,14.128
377663,No,1,1B,3,18.375
377663,No,1,1B,3,30.520000000000003
377663,No,1,1B,3,38.532
377663,No,1,1B,3,40.177
377663,No,1,1B,3,46.145
377663,No,1,1B,3,51.742999999999995
377663,No,1,1B,3,56.498999999999995
377663,No,1,1B,3,61.82599999999999
377663,No,1,1B,3,65.69
377663,No,1,Intact,1,4.113
377663,No,1,Intact,1,9.098
377663,No,1,Intact,1,15.117
377663,No,1,Intact,1,16.148
377663,No,1,Intact,1,20.046
377663,No,1,Intact,1,25.324
377663,No,1,Intact,1,30.122
377663,No,1,Intact,1,32.167
377663,No,1,Intact,1,36.518
377663,No,1,Intact,1,40.428
377663,No,1,Intact,1,42.206
377663,No,1,Intact,1,44.641
377663,No,1,Intact,1,46.498
377663,No,1,Intact,1,48.407
377663,No,1,Intact,1,50.453
377663,No,1,Intact,1,56.22
377663,No,1,Intact,1,60.722
377663,No,1,Intact,1,62.783
377663,No,1,Intact,1,63.58
377663,No,1,Intact,1,64.664
377663,No,1,2B,1,4.96
377663,No,1,2B,1,8.189
377663,No,1,2B,1,12.86
377663,No,1,2B,1,16.376
377663,No,1,2B,1,22.123
377663,No,1,2B,1,28.474
377663,No,1,2B,1,33.516
377663,No,1,2B,1,36.835
377663,No,1,2B,1,38.756
377663,No,1,2B,1,43.405
377663,No,1,2B,1,47.503
377663,No,1,2B,1,53.551
377663,No,1,2B,1,54.434
377663,No,1,2B,1,59.163
377663,No,1,8B,1,4.313
377663,No,1,8B,1,8.399
377663,No,1,8B,1,15.081
377663,No,1,8B,1,16.627
377663,No,1,8B,1,20.407
377663,No,1,8B,1,24.421
377663,No,1,8B,1,28.464
377663,No,1,8B,1,33.015
377663,No,1,8B,1,34.718
377663,No,1,8B,1,44.087
377663,No,1,8B,1,45.716
377663,No,1,8B,1,50.149
377663,No,1,8B,1,51.993
377663,No,1,8B,1,54.398
377663,No,1,8B,1,56.214
377663,No,1,8B,1,61.25
377663,No,1,8B,1,64.236
377663,No,1,1B,1,4.681
377663,No,1,1B,1,8.317
377663,No,1,1B,1,14.116
377663,No,1,1B,1,18.403
377663,No,1,1B,1,22.74
377663,No,1,1B,1,27.038
377663,No,1,1B,1,28.69
377663,No,1,1B,1,32.375
377663,No,1,1B,1,35.028
377663,No,1,1B,1,37.257
377663,No,1,1B,1,40.25
377663,No,1,1B,1,46.458
377663,No,1,1B,1,51.602
377663,No,1,1B,1,54.511
377663,No,1,1B,1,56.059
377663,No,1,1B,1,60.016
377663,No,1,2B,3,3.3049999999999997
377663,No,1,2B,3,9.768
377663,No,1,2B,3,13.079999999999998
377663,No,1,2B,3,16.984
377663,No,1,2B,3,20.819000000000003
377663,No,1,2B,3,24.012999999999998
377663,No,1,2B,3,26.683
377663,No,1,2B,3,34.613
377663,No,1,2B,3,37.639
377663,No,1,2B,3,39.539
377663,No,1,2B,3,42.954
377663,No,1,2B,3,45.905
377663,No,1,2B,3,48.985
377663,No,1,2B,3,52.509
377663,No,1,2B,3,56.547
377663,No,1,2B,3,58.989999999999995
377663,No,1,2B,3,62.438
377647,Yes,1,1B,3,5.893999999999998
377647,Yes,1,1B,3,18.378
377647,Yes,1,1B,3,35.44
377647,Yes,1,1B,3,60.587999999999994
377647,Yes,1,Intact,1,34.795
377647,Yes,1,2B,3,8.404
377647,Yes,1,2B,3,12.666
377647,Yes,1,2B,3,45.32
377647,Yes,1,2B,3,53.538
377647,Yes,1,8B,3,7.056999999999999
377647,Yes,1,8B,3,8.718
377647,Yes,1,8B,3,22.829
377647,Yes,1,8B,3,39.465
377647,Yes,1,8B,3,53.377
377647,Yes,1,8B,3,63.54600000000001
377647,Yes,1,Intact,3,7.338000000000001
377647,Yes,1,Intact,3,35.89
377647,Yes,1,2B,1,7.095
377647,Yes,1,2B,1,9.695
377647,Yes,1,2B,1,13.99
377647,Yes,1,2B,1,16.614
377647,Yes,1,2B,1,29.861
377647,Yes,1,2B,1,34.457
377647,Yes,1,2B,1,56.697
377647,Yes,1,1B,1,14.06
377647,Yes,1,1B,1,34.488
377647,Yes,1,1B,1,39.219
377647,Yes,1,1B,1,44.385
377647,Yes,1,8B,1,22.027
377647,Yes,1,8B,1,45.169
393320,Yes,1,Intact,3,3.2330000000000005
393320,Yes,1,Intact,3,13.300999999999998
393320,Yes,1,Intact,3,19.314
393320,Yes,1,Intact,3,30.817999999999998
393320,Yes,1,Intact,3,35.113
393320,Yes,1,Intact,3,43.226
393320,Yes,1,Intact,3,51.239000000000004
393320,Yes,1,Intact,3,62.812
393320,Yes,1,2B,1,7.128
393320,Yes,1,2B,1,14.074
393320,Yes,1,2B,1,22.227
393320,Yes,1,2B,1,28.852
393320,Yes,1,2B,1,35.776
393320,Yes,1,2B,1,42.728
393320,Yes,1,2B,1,52.489
393320,Yes,1,2B,1,60.191
393320,Yes,1,8B,1,9.367
393320,Yes,1,8B,1,19.132
393320,Yes,1,8B,1,27.623
393320,Yes,1,8B,1,35.256
393320,Yes,1,8B,1,45.882
393320,Yes,1,8B,1,59.325
393320,Yes,1,1B,3,1.3079999999999998
393320,Yes,1,1B,3,8.143
393320,Yes,1,1B,3,12.163
393320,Yes,1,1B,3,21.592
393320,Yes,1,1B,3,30.235999999999997
393320,Yes,1,1B,3,33.322
393320,Yes,1,1B,3,40.633
393320,Yes,1,1B,3,47.68
393320,Yes,1,1B,3,59.256
393320,Yes,1,1B,1,6.356
393320,Yes,1,1B,1,24.242
393320,Yes,1,1B,1,35.115
393320,Yes,1,1B,1,43.766
393320,Yes,1,1B,1,52.202
393320,Yes,1,1B,1,59.553
393320,Yes,1,2B,3,6.475000000000001
393320,Yes,1,2B,3,12.378
393320,Yes,1,2B,3,20.036
393320,Yes,1,2B,3,25.453000000000003
393320,Yes,1,2B,3,39.251
393320,Yes,1,2B,3,44.926
393320,Yes,1,2B,3,49.949
393320,Yes,1,Intact,1,14.063
393320,Yes,1,Intact,1,34.969
393320,Yes,1,Intact,1,43.265
393320,Yes,1,Intact,1,51.001
393320,Yes,1,8B,3,6.811
393320,Yes,1,8B,3,39.552
393320,Yes,1,8B,3,51.445
393267,Yes,1,1B,3,4.731999999999999
393267,Yes,1,1B,3,41.228
393267,Yes,1,1B,3,49.827
393267,Yes,1,1B,3,58.884
393267,Yes,1,8B,1,19.815
393267,Yes,1,8B,1,35.151
393267,Yes,1,8B,1,53.198
393267,Yes,1,2B,3,11.818999999999999
393267,Yes,1,2B,3,22.955
393267,Yes,1,2B,3,39.043
393267,Yes,1,2B,3,50.55500000000001
393267,Yes,1,Intact,1,35.51
393267,Yes,1,Intact,1,51.47
393267,Yes,1,8B,3,10.043
393267,Yes,1,8B,3,24.683
393267,Yes,1,8B,3,40.452
393267,Yes,1,1B,1,8.948
393267,Yes,1,1B,1,17.621
393267,Yes,1,1B,1,34.749
393267,Yes,1,1B,1,43.508
393267,Yes,1,1B,1,63.173
393267,Yes,1,Intact,3,2.689
393267,Yes,1,Intact,3,35.346
393267,Yes,1,2B,1,12.721
393267,Yes,1,2B,1,17.113
393267,Yes,1,2B,1,20.713
393267,Yes,1,2B,1,24.865
393267,Yes,1,2B,1,28.544
393267,Yes,1,2B,1,41.553
393267,Yes,1,2B,1,65.041
393254,Yes,1,1B,3,2.213000000000001
393254,Yes,1,1B,3,20.936999999999998
393254,Yes,1,1B,3,56.916
393254,Yes,1,Intact,1,34.376
393254,Yes,1,2B,3,5.748999999999999
393254,Yes,1,2B,3,12.050999999999998
393254,Yes,1,2B,3,21.805
393254,Yes,1,2B,3,43.79
393254,Yes,1,8B,3,6.425000000000001
393254,Yes,1,8B,3,22.043
393254,Yes,1,8B,3,37.965
393254,Yes,1,2B,1,14.424
393254,Yes,1,2B,1,58.308
393254,Yes,1,Intact,3,1.248000000000001
393254,Yes,1,Intact,3,32.084
393254,Yes,1,Intact,3,66.825
393254,Yes,1,8B,1,36.324
393254,Yes,1,1B,1,5.502
393254,Yes,1,1B,1,15.186
393254,Yes,1,1B,1,42.901
393254,Yes,1,1B,1,65.181
393253,No,1,Intact,1,36.123
393253,No,1,2B,3,5.693000000000001
393253,No,1,2B,3,11.597000000000001
393253,No,1,2B,3,67.5
393253,No,1,1B,1,15.159
393252,Yes,1,Intact,3,4.088999999999999
393252,Yes,1,Intact,3,37.658
393252,Yes,1,2B,1,5.606
393252,Yes,1,2B,1,15.962
393252,Yes,1,2B,1,22.789
393252,Yes,1,2B,1,45.455
393252,Yes,1,2B,1,65.946
393252,Yes,1,8B,1,54.684
393252,Yes,1,1B,3,10.107
393252,Yes,1,1B,3,34.615
393252,Yes,1,1B,3,57.256
393252,Yes,1,Intact,1,37.248
393252,Yes,1,2B,3,1.4429999999999996
393252,Yes,1,2B,3,42.303
393252,Yes,1,1B,1,7.765
393252,Yes,1,1B,1,48.664
393252,Yes,1,8B,3,52.971
393249,Yes,1,1B,3,8.366
393249,Yes,1,1B,3,14.625
393249,Yes,1,1B,3,28.154000000000003
393249,Yes,1,1B,3,43.078
393249,Yes,1,1B,3,59.30800000000001
393249,Yes,1,Intact,1,6.518
393249,Yes,1,Intact,1,15.661
393249,Yes,1,Intact,1,30.062
393249,Yes,1,Intact,1,44.003
393249,Yes,1,2B,3,11.545000000000002
393249,Yes,1,2B,3,25.136000000000003
393249,Yes,1,2B,3,39.655
393249,Yes,1,2B,3,45.766
393249,Yes,1,2B,3,50.711
393249,Yes,1,2B,3,59.173
393249,Yes,1,2B,3,67.53
393249,Yes,1,2B,1,4.32
393249,Yes,1,2B,1,17.91
393249,Yes,1,2B,1,30.73
393249,Yes,1,2B,1,47.198
393249,Yes,1,2B,1,55.721
393249,Yes,1,1B,1,7.514
393249,Yes,1,1B,1,15.611
393249,Yes,1,1B,1,51.811
393249,Yes,1,1B,1,62.186
393249,Yes,1,8B,1,19.104
393249,Yes,1,8B,1,54.014
393245,Yes,1,Intact,1,32.227
393245,Yes,1,Intact,1,65.338
393245,Yes,1,1B,3,4.4879999999999995
393245,Yes,1,1B,3,40.936
393245,Yes,1,1B,3,49.248
393245,Yes,1,2B,3,1.1280000000000001
393245,Yes,1,2B,3,29.083
393245,Yes,1,2B,3,38.777
393245,Yes,1,2B,3,50.004999999999995
393245,Yes,1,8B,3,8.79
393245,Yes,1,8B,3,23.061999999999998
393245,Yes,1,8B,3,38.816
393245,Yes,1,8B,3,52.211
393245,Yes,1,8B,3,65.636
393245,Yes,1,2B,1,26.07
393245,Yes,1,2B,1,38.768
393245,Yes,1,2B,1,57.239
393245,Yes,1,Intact,3,3.5869999999999997
393245,Yes,1,Intact,3,34.941
393245,Yes,1,Intact,3,62.783
393245,Yes,1,8B,1,19.601
393245,Yes,1,8B,1,57.66
393245,Yes,1,1B,1,21.727
393245,Yes,1,1B,1,26.629
393246,Yes,1,1B,3,2.946999999999999
393246,Yes,1,1B,3,5.914999999999999
393246,Yes,1,1B,3,21.417
393246,Yes,1,1B,3,40.903
393246,Yes,1,1B,3,43.073
393246,Yes,1,1B,3,43.965
393246,Yes,1,1B,3,66.138
393246,Yes,1,2B,3,6.222999999999999
393246,Yes,1,2B,3,16.2
393246,Yes,1,2B,3,24.631999999999998
393246,Yes,1,2B,3,46.693
393246,Yes,1,8B,1,20.118
393246,Yes,1,8B,1,35.498
393246,Yes,1,1B,1,26.31
393246,Yes,1,1B,1,34.903
393246,Yes,1,1B,1,51.313
393246,Yes,1,Intact,1,5.711
393246,Yes,1,Intact,1,35.083
393246,Yes,1,Intact,1,45.282
393246,Yes,1,8B,3,7.771000000000001
393246,Yes,1,8B,3,22.273000000000003
393246,Yes,1,8B,3,39.653
393246,Yes,1,8B,3,53.191
393246,Yes,1,2B,1,31.467
393246,Yes,1,2B,1,38.359
393246,Yes,1,2B,1,57.231
393246,Yes,1,Intact,3,2.1110000000000007
393246,Yes,1,Intact,3,36.128
393246,Yes,1,Intact,3,46.106
393246,Yes,1,Intact,3,51.414
393246,Yes,1,Intact,3,56.822
393242,Yes,1,2B,3,12.57
393242,Yes,1,2B,3,14.943000000000001
393242,Yes,1,2B,3,18.375
393242,Yes,1,2B,3,20.439
393242,Yes,1,2B,3,22.64
393242,Yes,1,2B,3,26.536
393242,Yes,1,2B,3,30.704
393242,Yes,1,2B,3,34.561
393242,Yes,1,2B,3,36.927
393242,Yes,1,2B,3,40.519
393242,Yes,1,2B,3,42.543
393242,Yes,1,2B,3,46.297
393242,Yes,1,2B,3,50.967
393242,Yes,1,2B,3,53.568
393242,Yes,1,2B,3,56.394999999999996
393242,Yes,1,2B,3,63.358999999999995
393242,Yes,1,2B,3,64.759
393242,Yes,1,1B,3,0.6430000000000007
393242,Yes,1,1B,3,3.0130000000000017
393242,Yes,1,1B,3,5.795000000000002
393242,Yes,1,1B,3,6.803000000000001
393242,Yes,1,1B,3,11.043
393242,Yes,1,1B,3,14.949000000000002
393242,Yes,1,1B,3,18.506999999999998
393242,Yes,1,1B,3,20.891
393242,Yes,1,1B,3,23.091
393242,Yes,1,1B,3,27.052999999999997
393242,Yes,1,1B,3,32.763
393242,Yes,1,1B,3,39.053
393242,Yes,1,1B,3,56.565
393242,Yes,1,1B,3,59.739000000000004
393242,Yes,1,1B,3,62.387
393242,Yes,1,1B,3,65.123
393242,Yes,1,8B,1,13.264
393242,Yes,1,8B,1,18.83
393242,Yes,1,8B,1,29.392
393242,Yes,1,8B,1,34.966
393242,Yes,1,8B,1,43.36
393242,Yes,1,8B,1,54.216
393242,Yes,1,8B,1,62.822
393242,Yes,1,1B,1,4.676
393242,Yes,1,1B,1,6.516
393242,Yes,1,1B,1,10.806
393242,Yes,1,1B,1,13.06
393242,Yes,1,1B,1,15.06
393242,Yes,1,1B,1,18.988
393242,Yes,1,1B,1,21.174
393242,Yes,1,1B,1,24.708
393242,Yes,1,1B,1,36.862
393242,Yes,1,1B,1,42.892
393242,Yes,1,1B,1,46.764
393242,Yes,1,1B,1,55.262
393242,Yes,1,1B,1,64.484
393242,Yes,1,8B,3,6.5809999999999995
393242,Yes,1,8B,3,19.117
393242,Yes,1,8B,3,39.07
393242,Yes,1,8B,3,55.101
393242,Yes,1,8B,3,67.133
393242,Yes,1,Intact,1,14.778
393242,Yes,1,Intact,1,19.383
393242,Yes,1,Intact,1,32.738
393242,Yes,1,Intact,1,35.191
393242,Yes,1,Intact,1,45.538
393242,Yes,1,Intact,1,61.44
393242,Yes,1,2B,1,5.414
393242,Yes,1,2B,1,12.601
393242,Yes,1,2B,1,17.062
393242,Yes,1,2B,1,20.984
393242,Yes,1,2B,1,23.216
393242,Yes,1,2B,1,28.884
393242,Yes,1,2B,1,35.168
393242,Yes,1,2B,1,44.82
393242,Yes,1,2B,1,57.074
393242,Yes,1,2B,1,64.992
393242,Yes,1,Intact,3,6.289999999999999
393242,Yes,1,Intact,3,13.797999999999998
393242,Yes,1,Intact,3,20.945999999999998
393242,Yes,1,Intact,3,31.786
393242,Yes,1,Intact,3,35.15
393242,Yes,1,Intact,3,44.998
393242,Yes,1,Intact,3,52.245999999999995
393242,Yes,1,Intact,3,61.434
393242,Yes,1,Intact,3,66.294
393241,Yes,1,Intact,3,4.952999999999999
393241,Yes,1,Intact,3,27.753
393241,Yes,1,Intact,3,47.633
393241,Yes,1,Intact,3,64.177
393241,Yes,1,8B,3,13.751999999999999
393241,Yes,1,8B,3,39.336
393241,Yes,1,8B,3,55.569
393241,Yes,1,1B,3,7.431000000000001
393241,Yes,1,1B,3,60.81
393241,Yes,1,Intact,1,25.188
393241,Yes,1,Intact,1,51.949
393241,Yes,1,8B,1,23.724
393241,Yes,1,8B,1,40.95
393241,Yes,1,2B,1,19.764
393241,Yes,1,2B,1,34.645
393241,Yes,1,2B,1,64.698
393241,Yes,1,1B,1,21.43
393241,Yes,1,1B,1,46.894
393241,Yes,1,2B,3,14.571000000000002
393241,Yes,1,2B,3,28.677
393241,Yes,1,2B,3,40.565
393241,Yes,1,2B,3,50.373999999999995
393241,Yes,1,2B,3,63.245000000000005
393240,Yes,1,2B,1,7.308
393240,Yes,1,2B,1,18.972
393240,Yes,1,2B,1,29.036
393240,Yes,1,2B,1,38.132
393240,Yes,1,2B,1,56.501
393240,Yes,1,2B,1,65.564
393240,Yes,1,Intact,3,0.5259999999999998
393240,Yes,1,Intact,3,19.527
393240,Yes,1,Intact,3,31.503
393240,Yes,1,Intact,3,35.311
393240,Yes,1,Intact,3,44.039
393240,Yes,1,Intact,3,66.319
393240,Yes,1,1B,3,1.7080000000000002
393240,Yes,1,1B,3,15.940000000000001
393240,Yes,1,1B,3,39.788
393240,Yes,1,1B,3,49.996
393240,Yes,1,1B,3,57.18000000000001
393240,Yes,1,8B,1,18.134
393240,Yes,1,8B,1,34.263
393240,Yes,1,8B,1,54.094
393240,Yes,1,Intact,1,18.179
393240,Yes,1,Intact,1,34.411
393240,Yes,1,Intact,1,43.907
393240,Yes,1,Intact,1,50.411
393240,Yes,1,Intact,1,63.147
393240,Yes,1,2B,3,4.155999999999999
393240,Yes,1,2B,3,10.532
393240,Yes,1,2B,3,18.356
393240,Yes,1,2B,3,34.476
393240,Yes,1,2B,3,39.148
393240,Yes,1,2B,3,43.372
393240,Yes,1,2B,3,49.404
393240,Yes,1,2B,3,58.34
393240,Yes,1,2B,3,67.164
393240,Yes,1,1B,1,4.611
393240,Yes,1,1B,1,14.507
393240,Yes,1,1B,1,24.747
393240,Yes,1,1B,1,35.131
393240,Yes,1,1B,1,42.891
393240,Yes,1,1B,1,59.308
393240,Yes,1,8B,3,2.9589999999999996
393240,Yes,1,8B,3,22.447000000000003
393240,Yes,1,8B,3,38.431
393239,Yes,1,8B,1,22.286
393239,Yes,1,2B,3,0.2270000000000003
393239,Yes,1,2B,3,50.072
393239,Yes,1,1B,3,6.244
393239,Yes,1,1B,3,27.555
393239,Yes,1,1B,3,40.91
393239,Yes,1,1B,3,61.562
393239,Yes,1,1B,1,5.168
393239,Yes,1,1B,1,15.63
393239,Yes,1,1B,1,35.72
393239,Yes,1,8B,3,35.426
393239,Yes,1,8B,3,47.173
393239,Yes,1,8B,3,53.764
393239,Yes,1,Intact,1,22.081
393239,Yes,1,Intact,1,33.939
393239,Yes,1,2B,1,28.774
393239,Yes,1,2B,1,37.909
393239,Yes,1,2B,1,53.75
393239,Yes,1,Intact,3,1.7330000000000005
393239,Yes,1,Intact,3,19.741
393230,Yes,1,8B,1,18.617
393230,Yes,1,8B,1,35.253
393230,Yes,1,2B,3,6.917999999999999
393230,Yes,1,2B,3,12.309999999999999
393230,Yes,1,2B,3,51.173
393230,Yes,1,1B,3,2.661999999999999
393230,Yes,1,1B,3,33.198
393230,Yes,1,1B,3,43.209
393230,Yes,1,1B,3,50.577
393230,Yes,1,1B,1,5.737
393230,Yes,1,1B,1,19.005
393230,Yes,1,1B,1,42.643
393230,Yes,1,1B,1,65.725
393230,Yes,1,Intact,1,39.778
393230,Yes,1,8B,3,22.930999999999997
393230,Yes,1,8B,3,39.214
393230,Yes,1,Intact,3,1.995000000000001
393230,Yes,1,Intact,3,35.817
393230,Yes,1,2B,1,25.218
393230,Yes,1,2B,1,31.133
393230,Yes,1,2B,1,41.952
393230,Yes,1,2B,1,57.157
